#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_115948 flag=1 multi=3.0000 len=2441	12.5399	2441	0.0000	100.0000	2441	153	155	0.3933	13	5.05
k105_115955 flag=1 multi=4.0000 len=3565	15.1588	3565	0.0000	100.0000	3565	265	276	0.3849	14	4.91
k105_115965 flag=0 multi=2.9907 len=1605	35.3427	1605	0.0000	100.0000	1605	282	288	0.3746	36	5.45
k105_115974 flag=1 multi=1.9375 len=1594	19.8231	1594	0.0000	100.0000	1594	156	164	0.5610	20	5.24
k105_30364 flag=1 multi=4.7804 len=7500	27.1324	7500	0.0000	100.0000	7500	993	1031	0.3341	25	8.94
k105_115990 flag=1 multi=3.0000 len=1965	13.7191	1965	0.0000	100.0000	1965	133	137	0.3813	14	4.40
k105_30371 flag=1 multi=2.8979 len=2142	17.8427	2142	0.0000	100.0000	2142	189	193	0.4450	18	6.46
k105_30373 flag=0 multi=5.8149 len=3131	59.4075	3131	0.0000	100.0000	3131	897	957	0.3262	56	21.37
k105_115995 flag=1 multi=3.9392 len=4199	21.1236	4199	0.0000	99.8571	4193	448	449	0.6311	21	5.82
k105_30396 flag=1 multi=2.9303 len=2459	15.1582	2459	0.0000	100.0000	2459	188	183	0.3887	15	5.28
k105_30402 flag=0 multi=6.7083 len=1915	53.6230	1915	0.0000	100.0000	1915	505	520	0.3429	44	29.53
k105_116030 flag=0 multi=2.8586 len=1901	22.7880	1901	0.0000	100.0000	1901	217	219	0.6349	22	5.89
k105_30410 flag=0 multi=8.2917 len=2621	43.5345	2621	0.0000	100.0000	2621	560	578	0.3740	44	11.99
k105_30412 flag=1 multi=3.0000 len=2117	14.4842	2117	0.0000	100.0000	2117	152	155	0.3704	15	5.17
k105_30416 flag=1 multi=3.3968 len=1864	9.4716	1864	0.0000	100.0000	1864	88	91	0.5630	9	3.03
k105_116064 flag=1 multi=5.5378 len=1879	64.1825	1879	0.0000	100.0000	1879	569	636	0.3348	59	33.24
k105_116065 flag=1 multi=3.0000 len=2463	17.2789	2463	0.0000	100.0000	2463	199	225	0.3198	17	7.14
k105_116067 flag=1 multi=4.9918 len=2059	18.9558	2059	0.0000	99.8543	2056	194	194	0.4555	19	5.59
k105_116071 flag=1 multi=3.0000 len=1654	11.9728	1654	0.0000	100.0000	1654	99	101	0.5152	12	4.71
k105_116073 flag=0 multi=6.9915 len=7858	25.9908	7858	0.0000	100.0000	7858	1012	1022	0.3487	26	7.71
k105_30455 flag=1 multi=2.0000 len=1696	9.8897	1696	0.0000	100.0000	1696	85	83	0.5156	9	4.45
k105_30459 flag=1 multi=2.0000 len=2773	12.8832	2773	0.0000	100.0000	2773	177	183	0.6276	13	4.50
k105_116099 flag=0 multi=6.1658 len=1830	25.9279	1830	0.0000	100.0000	1830	238	234	0.3154	25	7.32
k105_116106 flag=0 multi=3.9883 len=2672	14.7275	2672	0.0000	100.0000	2672	194	201	0.3103	13	7.13
k105_30485 flag=0 multi=8.6153 len=1979	39.0217	1979	0.0000	100.0000	1979	395	384	0.4622	39	7.73
k105_116117 flag=1 multi=2.0000 len=2060	40.1087	2060	0.0000	100.0000	2060	376	446	0.3115	39	19.53
k105_30494 flag=1 multi=2.0000 len=2296	59.7409	2296	0.0000	100.0000	2296	640	724	0.3241	52	26.22
k105_116138 flag=0 multi=26.7773 len=7896	128.2810	7896	0.0000	100.0000	7896	4927	5096	0.2946	125	32.03
k105_116150 flag=1 multi=5.0000 len=2437	40.3213	2437	0.0000	100.0000	2437	478	496	0.3028	43	13.36
k105_30520 flag=0 multi=7.9342 len=4604	31.9939	4604	0.0000	100.0000	4604	733	737	0.4570	33	8.14
k105_116157 flag=0 multi=9.3981 len=3162	47.3934	3162	0.0000	100.0000	3162	743	745	0.3151	47	11.79
k105_30527 flag=0 multi=2.9009 len=2082	30.1306	2082	0.0000	100.0000	2082	315	313	0.4501	31	8.72
k105_116158 flag=1 multi=3.0000 len=2540	12.9929	2540	0.0000	100.0000	2540	165	163	0.3710	12	4.80
k105_116166 flag=1 multi=3.0000 len=1824	16.4035	1824	0.0000	100.0000	1824	149	149	0.3604	17	5.91
k105_30540 flag=0 multi=2.9859 len=1520	15.4086	1520	0.0000	98.6842	1500	117	117	0.4008	12	9.10
k105_116176 flag=0 multi=10.3673 len=6446	50.0298	6446	0.0000	100.0000	6446	1582	1625	0.3568	47	20.97
k105_116193 flag=1 multi=2.0290 len=2384	21.1623	2384	0.0000	100.0000	2384	245	260	0.3538	21	5.15
k105_30575 flag=1 multi=4.0000 len=2945	14.2781	2945	0.0000	99.8981	2942	210	212	0.6204	14	4.97
k105_116203 flag=0 multi=4.9726 len=1567	21.9541	1567	0.0000	99.6171	1561	173	171	0.3740	21	7.41
k105_30606 flag=1 multi=3.0000 len=1687	15.8358	1687	0.0000	100.0000	1687	129	140	0.5756	15	7.01
k105_116225 flag=0 multi=3.0000 len=2190	14.5680	2190	0.0000	100.0000	2190	160	160	0.6111	13	6.18
k105_116227 flag=1 multi=1.8323 len=2496	17.9888	2496	0.0000	99.8798	2493	217	230	0.2660	16	7.15
k105_30615 flag=0 multi=6.6644 len=5790	29.5712	5790	0.0000	100.0000	5790	849	857	0.4312	26	12.99
k105_30626 flag=0 multi=4.9366 len=1936	56.1302	1936	0.0000	100.0000	1936	544	540	0.3449	52	18.84
k105_116249 flag=1 multi=2.0000 len=2395	15.1553	2395	0.0000	100.0000	2395	181	184	0.5169	14	5.62
k105_30629 flag=1 multi=3.0000 len=1698	20.4482	1698	0.0000	100.0000	1698	173	172	0.3109	21	8.86
k105_116259 flag=1 multi=3.0000 len=1872	15.0176	1872	0.0000	100.0000	1872	135	146	0.5327	15	5.29
k105_116261 flag=1 multi=2.8609 len=1572	79.8785	1572	0.0000	100.0000	1572	594	666	0.3091	79	19.34
k105_30640 flag=1 multi=1.9670 len=3409	12.6104	3409	0.0000	100.0000	3409	208	222	0.4039	12	4.36
k105_30641 flag=1 multi=3.0000 len=2605	16.3294	2605	0.0000	100.0000	2605	213	214	0.4404	15	6.55
k105_30644 flag=1 multi=3.0000 len=1736	8.4366	1736	0.0000	100.0000	1736	74	75	0.5805	8	2.56
k105_116295 flag=1 multi=3.0000 len=1872	13.7949	1872	0.0000	100.0000	1872	125	134	0.4247	14	3.88
k105_116304 flag=1 multi=3.0000 len=1829	11.0875	1829	0.0000	100.0000	1829	103	100	0.4197	11	3.46
k105_30662 flag=1 multi=3.9334 len=3977	20.7139	3977	0.0000	100.0000	3977	408	423	0.6402	20	7.80
k105_30681 flag=1 multi=2.3302 len=1713	58.7531	1713	0.0000	100.0000	1713	497	507	0.3347	58	14.59
k105_116330 flag=1 multi=1.8979 len=1691	13.4630	1691	0.0000	100.0000	1691	113	116	0.3630	13	3.17
k105_30683 flag=1 multi=1.9918 len=2299	15.2201	2299	0.0000	100.0000	2299	177	177	0.6262	15	3.57
k105_30712 flag=0 multi=5.0000 len=2854	23.8683	2854	0.0000	100.0000	2854	342	352	0.6280	24	5.39
k105_116370 flag=1 multi=3.9069 len=4206	22.1992	4206	0.0000	100.0000	4206	443	465	0.4414	23	6.41
k105_116373 flag=0 multi=2.9672 len=2543	88.8411	2543	0.0000	100.0000	2543	1077	1177	0.3112	88	22.10
k105_30714 flag=0 multi=8.9834 len=4937	45.6844	4937	0.0000	100.0000	4937	1122	1120	0.3862	47	15.03
k105_116380 flag=1 multi=4.0000 len=1571	33.0751	1571	0.0000	100.0000	1571	250	263	0.3797	34	12.38
k105_116386 flag=1 multi=6.0000 len=3889	19.4639	3889	0.0000	100.0000	3889	374	377	0.3448	19	7.05
k105_116392 flag=0 multi=11.9310 len=3295	47.0431	3295	0.0000	99.8179	3289	744	796	0.3503	43	19.07
k105_116395 flag=1 multi=2.9230 len=2080	14.3149	2080	0.0000	100.0000	2080	153	146	0.5892	14	5.39
k105_30751 flag=1 multi=3.7593 len=2245	18.9452	2245	0.0000	100.0000	2245	215	218	0.6108	20	8.74
k105_116401 flag=0 multi=5.1304 len=1585	40.4334	1585	0.0000	100.0000	1585	317	322	0.3367	41	13.03
k105_116407 flag=1 multi=1.8929 len=1925	18.4260	1925	0.0000	100.0000	1925	183	173	0.4181	19	4.52
k105_30769 flag=1 multi=4.0000 len=1867	19.8120	1867	0.0000	100.0000	1867	187	190	0.6204	21	4.21
k105_116411 flag=1 multi=3.0000 len=6118	14.0533	6118	0.0000	100.0000	6118	425	431	0.3819	14	4.20
k105_30781 flag=1 multi=4.0000 len=2467	14.9712	2467	0.0000	100.0000	2467	181	188	0.4151	15	4.05
k105_116417 flag=1 multi=3.0000 len=4043	11.9594	4043	0.0000	100.0000	4043	242	243	0.5347	12	3.17
k105_30782 flag=1 multi=3.0000 len=1836	15.1443	1836	0.0000	100.0000	1836	141	140	0.6367	15	4.13
k105_116427 flag=1 multi=3.0000 len=1504	16.1449	1504	0.0000	100.0000	1504	119	123	0.3570	15	6.01
k105_116435 flag=1 multi=3.0000 len=2187	13.2190	2187	0.0000	100.0000	2187	145	148	0.6197	13	4.63
k105_116438 flag=1 multi=2.0000 len=1975	11.0349	1975	0.0000	100.0000	1975	109	109	0.4398	11	3.49
k105_116439 flag=1 multi=3.0000 len=2952	8.6304	2952	0.0000	100.0000	2952	128	130	0.5424	8	3.33
k105_30808 flag=0 multi=32.4010 len=4920	127.1333	4920	0.0000	100.0000	4920	3106	3115	0.3502	126	27.02
k105_116449 flag=1 multi=3.5052 len=1732	15.1969	1732	0.0000	99.7113	1727	132	132	0.5136	14	8.19
k105_30812 flag=0 multi=3.9764 len=4168	19.2980	4168	0.0000	100.0000	4168	408	414	0.6616	19	5.35
k105_116455 flag=0 multi=3.9816 len=1736	18.5167	1736	0.0000	100.0000	1736	170	155	0.3337	18	7.39
k105_30831 flag=1 multi=5.0000 len=2541	19.4294	2541	0.0000	100.0000	2541	243	246	0.4116	19	7.96
k105_116485 flag=1 multi=4.0000 len=3149	17.9270	3149	0.0000	100.0000	3149	278	286	0.3813	17	5.51
k105_116489 flag=1 multi=2.9106 len=1715	13.6146	1715	0.0000	100.0000	1715	116	120	0.4198	13	3.90
k105_30847 flag=0 multi=3.9615 len=5484	24.5131	5484	0.0000	100.0000	5484	649	703	0.6170	20	14.52
k105_116496 flag=1 multi=2.9701 len=3178	26.6831	3178	0.0000	100.0000	3178	412	433	0.2688	25	9.42
k105_116497 flag=1 multi=4.0000 len=4897	35.5260	4897	0.0000	100.0000	4897	834	898	0.3200	25	28.43
k105_116499 flag=1 multi=3.0000 len=1641	12.6715	1641	0.0000	100.0000	1641	103	105	0.3490	12	3.77
k105_30866 flag=1 multi=3.0000 len=1973	7.2225	1973	0.0000	100.0000	1973	72	71	0.5606	7	2.43
k105_30871 flag=1 multi=3.0000 len=1529	7.8869	1529	0.0000	100.0000	1529	60	61	0.5151	8	2.55
k105_116523 flag=0 multi=3.1159 len=1554	46.3571	1554	0.0000	100.0000	1554	359	364	0.3106	42	25.70
k105_116526 flag=0 multi=4.5674 len=3600	53.3161	3600	0.0000	100.0000	3600	925	993	0.3628	51	23.23
k105_116528 flag=0 multi=2.7145 len=1702	29.6298	1702	0.0000	100.0000	1702	254	253	0.4508	30	7.29
k105_30894 flag=1 multi=1.9374 len=1527	13.1644	1527	0.0000	100.0000	1527	98	102	0.4636	13	4.54
k105_116540 flag=1 multi=4.0000 len=3163	25.1770	3163	0.0000	100.0000	3163	388	406	0.4093	27	9.94
k105_116542 flag=1 multi=4.7616 len=3612	108.7818	3612	0.0000	100.0000	3612	1839	2074	0.3103	103	34.20
k105_30917 flag=0 multi=7.5841 len=4998	37.6128	4998	0.0000	100.0000	4998	953	935	0.4730	38	11.44
k105_116558 flag=1 multi=5.0000 len=3838	16.2895	3838	0.0000	100.0000	3838	312	310	0.3576	15	7.44
k105_30927 flag=0 multi=20.7685 len=1656	119.4396	1656	0.0000	100.0000	1656	985	996	0.3490	121	24.40
k105_116572 flag=1 multi=2.8551 len=4501	22.4081	4501	0.0000	100.0000	4501	494	510	0.3573	22	6.37
k105_30944 flag=1 multi=3.0000 len=1544	18.7772	1544	0.0000	100.0000	1544	146	147	0.5722	19	5.77
k105_30945 flag=1 multi=3.0000 len=2155	10.7968	2155	0.0000	100.0000	2155	116	117	0.5448	10	3.88
k105_116573 flag=1 multi=10.3826 len=7071	52.6214	7071	0.0000	100.0000	7071	1840	1865	0.3111	53	12.82
k105_30958 flag=1 multi=3.0000 len=2148	7.8864	2148	0.0000	100.0000	2148	84	85	0.5393	7	2.42
k105_116577 flag=0 multi=5.8431 len=1558	19.0828	1558	0.0000	100.0000	1558	150	146	0.3344	18	6.62
k105_116580 flag=0 multi=3.9587 len=1558	15.9140	1558	0.0000	99.8074	1555	116	122	0.3355	15	7.04
k105_116602 flag=1 multi=3.0000 len=1791	11.6628	1791	0.0000	100.0000	1791	107	103	0.4907	10	7.15
k105_30988 flag=0 multi=8.0483 len=3953	45.1895	3953	0.0000	100.0000	3953	892	895	0.3001	45	8.65
k105_30993 flag=1 multi=3.0000 len=1626	12.7054	1626	0.0000	100.0000	1626	107	105	0.6435	12	5.36
k105_116618 flag=1 multi=3.0000 len=2564	11.4512	2564	0.0000	100.0000	2564	146	147	0.5393	11	4.42
k105_30995 flag=0 multi=8.0000 len=5865	36.9949	5865	0.0000	100.0000	5865	1066	1070	0.3730	37	9.51
k105_30998 flag=1 multi=4.0000 len=6638	21.5572	6638	0.0000	100.0000	6638	723	727	0.6372	21	5.34
k105_116658 flag=1 multi=2.8012 len=1805	10.6582	1805	0.0000	100.0000	1805	97	97	0.5800	10	4.01
k105_31031 flag=0 multi=27.8187 len=8877	110.8699	8877	0.0000	100.0000	8877	4895	4897	0.3215	110	21.38
k105_116677 flag=1 multi=4.0000 len=9974	13.7544	9974	0.0000	100.0000	9974	686	687	0.5288	13	4.88
k105_31041 flag=1 multi=3.0000 len=1661	13.2992	1661	0.0000	100.0000	1661	111	110	0.4120	13	4.68
k105_116683 flag=1 multi=1.9665 len=2043	15.4356	2043	0.0000	100.0000	2043	160	155	0.3089	15	4.59
k105_116686 flag=1 multi=1.6631 len=1803	12.2512	1803	0.0000	100.0000	1803	110	110	0.4068	12	3.60
k105_116693 flag=1 multi=2.8726 len=1518	9.2181	1518	0.0000	100.0000	1518	70	71	0.5713	9	3.29
k105_31062 flag=0 multi=2.9735 len=2750	18.6356	2750	0.0000	100.0000	2750	248	288	0.7135	11	30.99
k105_116699 flag=1 multi=1.8883 len=2245	24.0454	2245	0.0000	100.0000	2245	270	269	0.3254	21	12.46
k105_31066 flag=0 multi=14.9525 len=1600	92.7394	1600	0.0000	99.9375	1599	750	725	0.3260	93	25.81
k105_116703 flag=1 multi=3.4558 len=1654	22.3972	1654	0.0000	100.0000	1654	185	186	0.4616	21	9.74
k105_31068 flag=1 multi=3.0000 len=2483	8.3685	2483	0.0000	100.0000	2483	103	108	0.5665	8	2.67
k105_116706 flag=1 multi=3.0000 len=1617	17.8553	1617	0.0000	100.0000	1617	142	148	0.3871	18	6.11
k105_31077 flag=1 multi=2.9444 len=1509	28.0729	1509	0.0000	100.0000	1509	217	212	0.4958	28	6.58
k105_116722 flag=1 multi=3.0000 len=2526	16.9568	2526	0.0000	100.0000	2526	214	214	0.2966	17	4.48
k105_116723 flag=1 multi=3.0000 len=1952	16.2613	1952	0.0000	100.0000	1952	157	160	0.4042	16	5.77
k105_116728 flag=1 multi=4.8887 len=3879	36.7569	3879	0.0000	100.0000	3879	712	716	0.3610	37	6.66
k105_116729 flag=1 multi=3.0000 len=1696	16.2612	1696	0.0000	100.0000	1696	133	141	0.3600	18	6.04
k105_31115 flag=1 multi=3.0000 len=2516	13.9082	2516	0.0000	100.0000	2516	176	176	0.5957	14	4.23
k105_116746 flag=0 multi=6.8586 len=3244	34.1002	3244	0.0000	100.0000	3244	528	558	0.3193	34	9.27
k105_31131 flag=1 multi=2.8658 len=1506	10.3041	1506	0.0000	100.0000	1506	77	81	0.6672	9	4.42
k105_116757 flag=1 multi=2.8733 len=1699	42.0954	1699	0.0000	100.0000	1699	337	376	0.2862	44	18.74
k105_116763 flag=1 multi=2.2825 len=1705	19.8557	1705	0.0000	100.0000	1705	170	167	0.3016	20	5.73
k105_31141 flag=1 multi=4.0000 len=3404	19.8543	3404	0.0000	100.0000	3404	336	348	0.6064	20	5.33
k105_116779 flag=1 multi=2.9049 len=2397	25.0897	2397	0.0000	100.0000	2397	292	313	0.3653	24	8.23
k105_31142 flag=1 multi=5.9673 len=9743	34.2164	9743	0.0000	100.0000	9743	1650	1667	0.3561	33	9.80
k105_116793 flag=1 multi=10.2271 len=9065	35.8383	9065	0.0000	100.0000	9065	1626	1603	0.3508	35	10.04
k105_116806 flag=0 multi=8.9116 len=2368	34.9426	2368	0.0000	100.0000	2368	405	420	0.4775	35	11.69
k105_31191 flag=1 multi=3.8735 len=2215	18.7977	2215	0.0000	100.0000	2215	202	216	0.4203	18	8.14
k105_116816 flag=1 multi=3.0000 len=1678	10.7330	1678	0.0000	100.0000	1678	91	90	0.4276	11	3.11
k105_116821 flag=1 multi=1.9624 len=2124	18.4454	2124	0.0000	100.0000	2124	193	198	0.3226	18	6.53
k105_31210 flag=0 multi=11.0494 len=2008	71.4427	2008	0.0000	100.0000	2008	694	733	0.3703	61	33.73
k105_116843 flag=0 multi=9.9730 len=3437	43.2284	3437	0.0000	100.0000	3437	725	761	0.4454	43	9.19
k105_31245 flag=1 multi=4.0000 len=1674	13.9152	1674	0.0000	100.0000	1674	118	118	0.4243	14	3.88
k105_116860 flag=1 multi=4.0000 len=3853	19.9790	3853	0.0000	100.0000	3853	365	399	0.3062	16	15.16
k105_31259 flag=1 multi=2.9176 len=2289	18.1044	2289	0.0000	100.0000	2289	205	215	0.5615	18	4.40
k105_116878 flag=0 multi=10.4440 len=2740	45.9697	2740	0.0000	99.9635	2739	593	586	0.4269	40	19.67
k105_116882 flag=0 multi=19.7711 len=2180	86.2995	2180	0.0000	100.0000	2180	943	948	0.2684	87	13.32
k105_31263 flag=1 multi=2.9746 len=2314	14.7800	2314	0.0000	100.0000	2314	172	169	0.4067	15	4.70
k105_116908 flag=1 multi=2.0000 len=1777	11.1266	1777	0.0000	100.0000	1777	101	98	0.5118	11	3.09
k105_31285 flag=1 multi=3.0000 len=3424	12.8829	3424	0.0000	100.0000	3424	224	225	0.6014	13	4.73
k105_31290 flag=1 multi=1.0000 len=1534	20.4602	1534	0.0000	100.0000	1534	160	159	0.5911	20	5.80
k105_31303 flag=0 multi=3.9847 len=2066	19.2217	2066	0.0000	99.5644	2057	198	200	0.4284	19	5.84
k105_116936 flag=1 multi=6.0000 len=6186	28.4143	6186	0.0000	100.0000	6186	869	868	0.3391	27	9.02
k105_31305 flag=1 multi=4.8709 len=4002	28.4700	4002	0.0000	100.0000	4002	553	579	0.3480	26	10.40
k105_31308 flag=1 multi=2.0000 len=2383	9.1620	2383	0.0000	100.0000	2383	111	111	0.5363	8	3.13
k105_116950 flag=0 multi=8.9432 len=2956	41.3650	2956	0.0000	100.0000	2956	613	612	0.4790	40	11.41
k105_31310 flag=0 multi=4.0696 len=8832	22.4263	8832	0.0000	100.0000	8832	958	1010	0.3588	19	16.22
k105_116962 flag=1 multi=4.9381 len=4691	29.6263	4691	0.0000	100.0000	4691	683	700	0.3229	28	12.08
k105_31324 flag=1 multi=4.0000 len=3255	15.7527	3255	0.0000	100.0000	3255	257	261	0.6297	15	6.88
k105_31341 flag=0 multi=3.9106 len=3662	24.8094	3662	0.0000	100.0000	3662	443	464	0.4495	24	9.27
k105_31346 flag=1 multi=2.9287 len=2041	10.0250	2041	0.0000	100.0000	2041	105	107	0.6683	10	3.47
k105_31377 flag=1 multi=1.8081 len=2414	10.1413	2414	0.0000	100.0000	2414	121	124	0.6564	10	3.80
k105_31385 flag=1 multi=3.0000 len=3256	10.3025	3256	0.0000	100.0000	3256	170	174	0.7137	10	2.67
k105_117003 flag=0 multi=6.9978 len=26802	23.7914	26802	0.0000	100.0000	26802	3183	3207	0.5156	23	6.69
k105_31387 flag=1 multi=3.0000 len=2057	17.5061	2057	0.0000	100.0000	2057	181	178	0.5225	18	5.83
k105_117012 flag=1 multi=2.2601 len=1535	33.5218	1535	0.0000	100.0000	1535	262	256	0.5018	34	6.62
k105_31395 flag=1 multi=3.0000 len=1690	46.3053	1690	0.0000	100.0000	1690	390	396	0.3499	51	21.19
k105_31405 flag=1 multi=3.0000 len=2262	7.8895	2262	0.0000	100.0000	2262	89	93	0.5359	7	2.62
k105_31420 flag=1 multi=3.4863 len=2766	18.3782	2766	0.0000	100.0000	2766	247	261	0.4527	18	6.18
k105_117047 flag=1 multi=2.9369 len=3086	24.1445	3086	0.0000	100.0000	3086	367	381	0.2938	22	8.77
k105_31438 flag=1 multi=3.0000 len=2722	12.5617	2722	0.0000	100.0000	2722	171	171	0.4660	13	4.04
k105_117066 flag=1 multi=2.9128 len=2582	60.2138	2582	0.0000	100.0000	2582	712	834	0.3429	60	22.48
k105_31457 flag=1 multi=2.0000 len=2607	24.7023	2607	0.0000	100.0000	2607	319	328	0.6263	25	5.90
k105_117075 flag=1 multi=3.0000 len=6017	18.5272	6017	0.0000	100.0000	6017	553	567	0.5391	18	5.70
k105_117078 flag=1 multi=1.9396 len=3216	12.9275	3216	0.0000	100.0000	3216	209	208	0.4174	13	3.84
k105_117099 flag=0 multi=3.9705 len=1733	16.5205	1733	0.0000	100.0000	1733	142	143	0.4103	17	5.27
k105_117100 flag=1 multi=2.6694 len=2510	17.6964	2510	0.0000	100.0000	2510	213	229	0.2515	17	6.11
k105_117117 flag=1 multi=3.8766 len=2244	44.9880	2244	0.0000	100.0000	2244	462	544	0.3180	31	34.88
k105_31502 flag=0 multi=8.6127 len=6405	40.4966	6405	0.0000	99.7970	6392	1255	1277	0.4290	40	12.72
k105_117129 flag=1 multi=3.9220 len=2143	64.7084	2143	0.0000	100.0000	2143	683	707	0.3323	66	11.47
k105_31527 flag=1 multi=1.8749 len=1752	24.8076	1752	0.0000	100.0000	1752	216	224	0.5097	24	6.80
k105_117147 flag=1 multi=3.0000 len=2167	18.8057	2167	0.0000	100.0000	2167	199	207	0.4020	19	6.56
k105_31528 flag=1 multi=4.0000 len=2087	13.4063	2087	0.0000	100.0000	2087	142	144	0.6275	13	5.13
k105_117156 flag=0 multi=20.1430 len=1699	120.1336	1699	0.0000	100.0000	1699	1018	1028	0.2914	119	22.77
k105_31529 flag=1 multi=8.0000 len=10900	24.7490	10900	0.0000	100.0000	10900	1343	1351	0.5207	25	6.60
k105_117170 flag=1 multi=1.8842 len=1608	15.6549	1608	0.0000	100.0000	1608	124	130	0.4022	14	7.55
k105_117172 flag=1 multi=3.9482 len=2016	18.7024	2016	0.0000	100.0000	2016	184	193	0.3374	18	5.19
k105_31530 flag=1 multi=3.0000 len=2958	27.8928	2958	0.0000	100.0000	2958	413	414	0.4665	28	6.98
k105_31538 flag=1 multi=3.0000 len=2672	16.9734	2672	0.0000	100.0000	2672	231	233	0.6639	17	4.71
k105_117183 flag=0 multi=4.8718 len=5768	17.8213	5768	0.0000	100.0000	5768	516	511	0.4440	18	4.74
k105_117184 flag=1 multi=3.0000 len=1688	12.1902	1688	0.0000	100.0000	1688	102	103	0.3719	11	4.81
k105_117191 flag=1 multi=5.6220 len=4872	36.1342	4872	0.0000	100.0000	4872	858	883	0.3220	36	14.95
k105_117195 flag=1 multi=3.0000 len=1915	19.0742	1915	0.0000	100.0000	1915	177	187	0.3366	19	6.86
k105_31561 flag=0 multi=7.4741 len=4193	30.3048	4193	0.0000	100.0000	4193	631	635	0.4626	34	13.78
k105_117200 flag=0 multi=7.9291 len=2079	56.2342	2079	0.0000	99.2785	2064	577	589	0.3166	59	13.27
k105_31568 flag=1 multi=2.9722 len=3128	28.7244	3128	0.0000	100.0000	3128	450	449	0.4524	29	6.59
k105_117227 flag=1 multi=2.0000 len=1719	19.9866	1719	0.0000	100.0000	1719	162	179	0.2540	16	12.79
k105_31592 flag=0 multi=4.0000 len=1603	13.2483	1603	0.0000	100.0000	1603	107	105	0.4235	12	5.43
k105_31593 flag=1 multi=3.9192 len=2964	13.8077	2964	0.0000	100.0000	2964	204	209	0.6106	14	4.31
k105_117252 flag=1 multi=4.0000 len=2325	16.7290	2325	0.0000	100.0000	2325	183	206	0.3823	15	7.54
k105_31604 flag=1 multi=5.0000 len=4918	19.3593	4918	0.0000	100.0000	4918	477	475	0.5693	19	7.38
k105_117255 flag=0 multi=3.8842 len=2618	15.9683	2618	0.0000	99.9236	2616	207	208	0.3200	15	5.69
k105_31606 flag=1 multi=3.0000 len=4769	22.0226	4769	0.0000	100.0000	4769	515	540	0.3825	21	7.19
k105_31616 flag=0 multi=4.0000 len=4445	20.2949	4445	0.0000	100.0000	4445	454	450	0.4578	19	6.14
k105_117268 flag=0 multi=9.9131 len=9099	33.6991	9099	0.0000	99.9341	9093	1526	1524	0.3221	33	7.58
k105_117271 flag=1 multi=1.9381 len=2723	12.9280	2723	0.0000	100.0000	2723	177	175	0.3735	12	5.13
k105_31622 flag=1 multi=2.9246 len=2148	21.5051	2148	0.0000	100.0000	2148	227	237	0.6117	14	16.11
k105_117272 flag=1 multi=3.0000 len=2584	10.6122	2584	0.0000	100.0000	2584	134	139	0.4312	10	4.30
k105_117278 flag=1 multi=1.8860 len=1640	15.8756	1640	0.0000	100.0000	1640	127	133	0.3830	16	5.42
k105_117280 flag=1 multi=4.0000 len=3015	17.4617	3015	0.0000	100.0000	3015	262	261	0.4653	17	6.74
k105_31639 flag=1 multi=2.7996 len=2251	29.7574	2251	0.0000	100.0000	2251	337	338	0.4587	30	6.21
k105_117308 flag=0 multi=29.7260 len=2766	138.9056	2766	0.0000	100.0000	2766	1905	1911	0.3420	140	31.97
k105_117314 flag=1 multi=2.9271 len=2134	10.1059	2134	0.0000	100.0000	2134	108	107	0.4091	10	3.40
k105_117321 flag=1 multi=2.8451 len=1939	14.9041	1939	0.0000	100.0000	1939	148	144	0.4219	15	4.61
k105_31668 flag=1 multi=4.0000 len=8667	20.1015	8667	0.0000	100.0000	8667	864	873	0.4521	20	6.06
k105_31693 flag=1 multi=6.9401 len=8321	26.9440	8321	0.0000	100.0000	8321	1111	1119	0.3329	27	6.28
k105_117329 flag=0 multi=7.9940 len=23305	26.3443	23305	0.0000	100.0000	23305	3079	3099	0.5587	25	8.64
k105_31702 flag=1 multi=4.0000 len=2939	17.8571	2939	0.0000	100.0000	2939	259	277	0.6450	17	5.74
k105_31705 flag=1 multi=5.0000 len=4117	18.4729	4117	0.0000	99.9514	4115	380	377	0.3667	19	5.53
k105_31711 flag=1 multi=2.9332 len=3008	11.9558	3008	0.0000	100.0000	3008	179	180	0.5191	11	4.51
k105_117346 flag=0 multi=11.8681 len=4623	35.6217	4623	0.0000	99.8486	4616	821	818	0.3721	35	8.58
k105_117360 flag=1 multi=1.8912 len=1944	14.2557	1944	0.0000	100.0000	1944	138	142	0.4253	14	3.99
k105_31732 flag=1 multi=3.0000 len=1568	11.4911	1568	0.0000	100.0000	1568	90	91	0.4887	12	4.22
k105_117362 flag=1 multi=2.9358 len=2160	28.3162	2160	0.0000	100.0000	2160	308	305	0.3565	29	7.06
k105_31751 flag=1 multi=5.0000 len=3721	22.5821	3721	0.0000	99.6775	3709	409	425	0.3257	21	9.26
k105_31754 flag=0 multi=3.9171 len=2386	24.0084	2386	0.0000	100.0000	2386	290	285	0.3572	23	7.78
k105_117395 flag=1 multi=4.0000 len=2963	12.9079	2963	0.0000	100.0000	2963	193	193	0.5353	12	4.71
k105_31755 flag=1 multi=4.8394 len=2272	27.0669	2272	0.0000	100.0000	2272	309	305	0.3415	28	7.40
