#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_48758 flag=0 multi=7.3417 len=33631	15.5860	33631	0.0000	100.0000	33631	2677	2684	0.6876	15	4.93
k105_135940 flag=1 multi=4.0000 len=1542	6.9689	1542	0.0000	98.0545	1512	52	55	0.3304	7	3.18
k105_135942 flag=1 multi=2.8885 len=1504	10.8644	1504	0.0000	100.0000	1504	81	83	0.3553	11	3.43
k105_48761 flag=1 multi=2.9073 len=1983	16.0025	1983	0.0000	100.0000	1983	155	163	0.5921	16	4.54
k105_135948 flag=0 multi=7.1942 len=2680	29.0175	2680	0.0000	100.0000	2680	392	394	0.5401	29	6.43
k105_48768 flag=0 multi=7.7812 len=2408	16.0262	2408	0.0000	100.0000	2408	197	190	0.5487	17	4.85
k105_135951 flag=0 multi=4.5220 len=1676	24.0406	1676	0.0000	100.0000	1676	204	203	0.4823	24	5.14
k105_135958 flag=1 multi=4.0000 len=2542	16.3489	2542	0.0000	99.7640	2536	205	207	0.3388	16	5.07
k105_48795 flag=1 multi=2.9951 len=1723	13.3987	1723	0.0000	100.0000	1723	112	120	0.2617	14	4.16
k105_48796 flag=1 multi=4.0000 len=1679	10.2841	1679	0.0000	100.0000	1679	84	89	0.2711	10	3.26
k105_135973 flag=1 multi=3.8444 len=1686	61.8499	1686	0.0000	100.0000	1686	507	529	0.3281	25	76.24
k105_48806 flag=0 multi=3.8732 len=1595	35.8376	1595	0.0000	100.0000	1595	279	288	0.3330	38	21.56
k105_135981 flag=1 multi=3.8309 len=1879	11.2006	1879	0.0000	100.0000	1879	105	106	0.5655	12	4.60
k105_135982 flag=1 multi=4.9857 len=2898	9.7505	2898	0.0000	99.4824	2883	140	143	0.4503	9	4.42
k105_48815 flag=0 multi=2.9204 len=2416	36.8088	2416	0.0000	100.0000	2416	403	485	0.3250	37	10.99
k105_135986 flag=1 multi=5.9898 len=4530	12.0653	4530	0.0000	99.5364	4509	257	254	0.4743	11	4.49
k105_135989 flag=1 multi=5.0000 len=2098	8.8441	2098	0.0000	100.0000	2098	93	91	0.4667	8	4.51
k105_135994 flag=1 multi=2.8380 len=1661	7.0000	1661	0.0000	100.0000	1661	59	58	0.3727	7	3.17
k105_136001 flag=1 multi=5.3571 len=4448	13.9903	4448	0.0000	99.7302	4436	305	313	0.3342	13	6.36
k105_136013 flag=1 multi=5.4812 len=12295	14.1457	12295	0.0000	100.0000	12295	849	877	0.2954	13	5.58
k105_48821 flag=0 multi=7.9744 len=33683	16.7606	33683	0.0000	100.0000	33683	2830	2825	0.5702	17	4.86
k105_136014 flag=0 multi=13.4880 len=3183	153.2639	3183	0.0000	100.0000	3183	2468	2380	0.3337	145	66.45
k105_136017 flag=1 multi=4.9018 len=3078	19.8421	3078	0.0000	100.0000	3078	304	304	0.3383	20	5.18
k105_136037 flag=0 multi=13.2345 len=3167	32.3663	3167	0.0000	100.0000	3167	504	514	0.2921	34	8.16
k105_48856 flag=1 multi=2.9563 len=2164	11.7098	2164	0.0000	100.0000	2164	125	129	0.2766	11	3.75
k105_136065 flag=1 multi=4.0000 len=2221	22.7290	2221	0.0000	97.8388	2173	250	251	0.3298	16	19.25
k105_48878 flag=1 multi=7.4380 len=4441	17.7100	4441	0.0000	100.0000	4441	391	390	0.3590	18	7.02
k105_136072 flag=1 multi=5.0000 len=1609	14.5606	1609	0.0000	100.0000	1609	117	116	0.3213	15	5.13
k105_48885 flag=1 multi=3.0000 len=2603	6.4084	2603	0.0000	100.0000	2603	84	83	0.5878	6	2.64
k105_136073 flag=1 multi=2.3896 len=2156	12.3636	2156	0.0000	100.0000	2156	134	132	0.5197	13	4.69
k105_48895 flag=0 multi=4.9724 len=1553	15.7347	1553	0.0000	100.0000	1553	121	123	0.3759	15	5.11
k105_136076 flag=0 multi=6.0000 len=2808	18.8426	2808	0.0000	99.4302	2792	264	264	0.5726	19	6.46
k105_48900 flag=1 multi=2.0000 len=1561	10.9622	1561	0.0000	100.0000	1561	84	87	0.2991	11	2.56
k105_136086 flag=1 multi=5.0000 len=1945	13.3249	1945	0.0000	100.0000	1945	131	130	0.4409	13	4.33
k105_136088 flag=1 multi=4.0000 len=4769	8.7394	4769	0.0000	100.0000	4769	207	207	0.4001	9	2.66
k105_136094 flag=1 multi=3.0000 len=2114	8.9125	2114	0.0000	99.3377	2100	92	96	0.4388	9	3.41
k105_48926 flag=1 multi=3.0000 len=1808	7.1598	1808	0.0000	100.0000	1808	65	64	0.5107	6	3.51
k105_48931 flag=1 multi=3.0000 len=2441	7.1344	2441	0.0000	100.0000	2441	85	90	0.5102	7	2.77
k105_48942 flag=1 multi=4.0000 len=2318	10.0285	2318	0.0000	100.0000	2318	115	117	0.5073	10	4.62
k105_48952 flag=1 multi=2.8142 len=1838	14.0990	1838	0.0000	100.0000	1838	131	134	0.5613	14	3.57
k105_136129 flag=1 multi=3.0000 len=2595	18.0748	2595	0.0000	100.0000	2595	234	235	0.3096	18	5.87
k105_48954 flag=1 multi=3.0000 len=3302	12.8522	3302	0.0000	100.0000	3302	211	212	0.2933	12	4.90
k105_48963 flag=1 multi=4.8264 len=1764	10.8673	1764	0.0000	100.0000	1764	96	96	0.5077	9	5.83
k105_136143 flag=1 multi=4.0000 len=1747	5.3268	1747	0.0000	99.3703	1736	46	47	0.4181	4	3.03
k105_48964 flag=0 multi=6.9905 len=6446	15.9930	6446	0.0000	99.9690	6444	512	524	0.5571	16	5.86
k105_136166 flag=1 multi=4.0000 len=1701	14.2663	1701	0.0000	100.0000	1701	118	126	0.6476	13	7.53
k105_48981 flag=1 multi=4.2789 len=3916	15.4464	3916	0.0000	98.7487	3867	299	302	0.3415	15	5.47
k105_136187 flag=0 multi=13.1015 len=2085	29.4897	2085	0.0000	100.0000	2085	310	303	0.4654	30	7.34
k105_136190 flag=0 multi=4.3775 len=3080	42.8906	3080	0.0000	100.0000	3080	668	667	0.6418	47	14.94
k105_136192 flag=1 multi=1.9493 len=1584	10.0821	1584	0.0000	100.0000	1584	81	83	0.6822	9	5.03
k105_136193 flag=0 multi=3.9819 len=3417	27.8826	3417	0.0000	100.0000	3417	378	416	0.3301	22	17.61
k105_136194 flag=1 multi=3.0000 len=2369	6.7725	2369	0.0000	100.0000	2369	80	83	0.5646	6	2.76
k105_136195 flag=0 multi=13.8907 len=2484	28.5024	2484	0.0000	100.0000	2484	353	354	0.3302	30	9.05
k105_48988 flag=1 multi=6.0000 len=14184	9.8561	14184	0.0000	99.9859	14182	694	700	0.4432	10	3.72
k105_48998 flag=1 multi=3.0000 len=3092	6.3703	3092	0.0000	100.0000	3092	99	99	0.6270	6	3.04
k105_49012 flag=0 multi=7.3611 len=1736	24.3105	1736	0.0000	100.0000	1736	206	212	0.4040	22	10.22
k105_136231 flag=1 multi=4.0000 len=2140	10.4299	2140	0.0000	100.0000	2140	109	115	0.6562	10	4.31
k105_49032 flag=1 multi=4.0000 len=1960	8.1444	1960	0.0000	100.0000	1960	80	79	0.5226	8	3.15
k105_49041 flag=1 multi=2.9403 len=3457	17.3610	3457	0.0000	100.0000	3457	298	307	0.6147	17	8.18
k105_136259 flag=1 multi=4.0000 len=2750	6.4902	2750	0.0000	100.0000	2750	91	87	0.5820	6	2.68
k105_136262 flag=0 multi=3.9882 len=2651	8.4410	2651	0.0000	99.2078	2630	110	117	0.3904	8	3.83
k105_49053 flag=1 multi=4.0000 len=3959	7.9856	3959	0.0000	100.0000	3959	158	161	0.6137	8	3.07
k105_136265 flag=0 multi=4.0742 len=3462	9.4437	3462	0.0000	100.0000	3462	159	173	0.6224	8	5.70
k105_136268 flag=0 multi=79.0000 len=1761	131.5156	1761	0.0000	100.0000	1761	1166	1166	0.3677	131	16.08
k105_49058 flag=0 multi=6.8887 len=1678	45.5584	1678	0.0000	100.0000	1678	372	392	0.5316	43	27.54
k105_49060 flag=0 multi=10.6643 len=3164	28.4384	3164	0.0000	100.0000	3164	450	449	0.4543	29	6.04
k105_49062 flag=0 multi=12.6361 len=1608	53.0410	1608	0.0000	100.0000	1608	376	396	0.3260	47	19.98
k105_49069 flag=1 multi=5.0000 len=3186	15.8176	3186	0.0000	100.0000	3186	241	261	0.3727	16	5.86
k105_136275 flag=1 multi=7.0000 len=11388	11.9510	11388	0.0000	99.9385	11381	680	679	0.4676	11	4.49
k105_49072 flag=0 multi=7.8883 len=4678	19.2978	4678	0.0000	100.0000	4678	450	457	0.5809	19	7.15
k105_49083 flag=1 multi=2.7373 len=2229	35.3760	2229	0.0000	100.0000	2229	358	431	0.3641	31	15.09
k105_49084 flag=1 multi=2.8271 len=2095	13.6959	2095	0.0000	100.0000	2095	141	147	0.4335	13	3.47
k105_136292 flag=1 multi=4.0000 len=6144	10.2188	6144	0.0000	100.0000	6144	305	331	0.6356	10	3.96
k105_136297 flag=1 multi=4.0000 len=2379	6.6654	2379	0.0000	99.2434	2361	77	80	0.4852	7	2.56
k105_49093 flag=0 multi=10.0000 len=2323	20.3112	2323	0.0000	99.6987	2316	239	235	0.5947	22	7.16
k105_136308 flag=1 multi=3.7515 len=2145	21.0527	2145	0.0000	100.0000	2145	225	227	0.4458	21	5.27
k105_49116 flag=1 multi=4.0000 len=2020	7.1475	2020	0.0000	100.0000	2020	72	73	0.5188	7	3.12
k105_136321 flag=0 multi=5.0000 len=1536	14.2415	1536	0.0000	99.8047	1533	115	105	0.5518	14	5.31
k105_49119 flag=1 multi=4.0000 len=2529	7.2353	2529	0.0000	100.0000	2529	91	91	0.5719	7	2.51
k105_136327 flag=0 multi=22.0000 len=1647	35.6211	1647	0.0000	100.0000	1647	301	286	0.5256	38	11.21
k105_136335 flag=0 multi=4.9297 len=5998	21.4882	5998	0.0000	100.0000	5998	645	644	0.4562	21	4.83
k105_49148 flag=1 multi=4.6091 len=3646	13.5752	3646	0.0000	100.0000	3646	252	258	0.7013	13	5.61
k105_136358 flag=1 multi=4.0000 len=1720	11.9721	1720	0.0000	98.1395	1688	102	104	0.4680	12	5.14
k105_49153 flag=0 multi=3.2396 len=3098	16.1617	3098	0.0000	100.0000	3098	251	251	0.4626	16	5.21
k105_136365 flag=0 multi=2.9504 len=1516	21.3463	1516	0.0000	100.0000	1516	158	163	0.3510	20	8.57
k105_49172 flag=0 multi=3.8996 len=2347	18.8398	2347	0.0000	100.0000	2347	219	221	0.3643	19	5.43
k105_49178 flag=1 multi=4.0750 len=2385	20.3371	2385	0.0000	100.0000	2385	242	245	0.4963	20	5.63
k105_136386 flag=1 multi=4.0000 len=2327	7.8681	2327	0.0000	100.0000	2327	91	91	0.3994	8	2.74
k105_49189 flag=1 multi=3.8339 len=1568	8.8348	1568	0.0000	99.9362	1567	70	70	0.6231	9	4.15
k105_49194 flag=1 multi=2.7139 len=1517	10.2367	1517	0.0000	100.0000	1517	76	82	0.7143	10	2.74
k105_49195 flag=1 multi=5.2560 len=7336	20.0733	7336	0.0000	99.7819	7320	710	758	0.3379	20	8.33
k105_136423 flag=1 multi=5.0000 len=2589	8.3523	2589	0.0000	100.0000	2589	110	109	0.5682	9	2.93
k105_49198 flag=0 multi=4.1083 len=8026	21.2072	8026	0.0000	100.0000	8026	849	845	0.4286	22	5.47
k105_49206 flag=1 multi=4.0000 len=3104	6.7945	3104	0.0000	100.0000	3104	105	105	0.4107	7	2.97
k105_49207 flag=1 multi=5.5463 len=6375	14.5661	6375	0.0000	100.0000	6375	465	465	0.5530	14	4.76
k105_136468 flag=0 multi=7.4928 len=1637	38.1912	1637	0.0000	100.0000	1637	311	311	0.3076	41	15.29
k105_49238 flag=1 multi=3.8683 len=2405	12.6478	2405	0.0000	100.0000	2405	143	146	0.3159	12	4.16
k105_136484 flag=1 multi=3.0925 len=2030	16.2897	2030	0.0000	100.0000	2030	163	169	0.3436	16	6.67
k105_136486 flag=0 multi=10.5610 len=1834	49.0692	1834	0.0000	100.0000	1834	453	443	0.3361	46	16.03
k105_49240 flag=1 multi=5.0000 len=4988	8.8348	4988	0.0000	100.0000	4988	220	219	0.4236	9	3.41
k105_136488 flag=0 multi=3.9950 len=6124	8.8816	6124	0.0000	98.9386	6059	274	272	0.4954	7	5.84
k105_136498 flag=1 multi=6.0000 len=11303	9.7332	11303	0.0000	99.7700	11277	547	549	0.4857	9	4.20
k105_136503 flag=0 multi=7.9648 len=2096	21.3664	2096	0.0000	99.4752	2085	212	229	0.3445	17	19.13
k105_136508 flag=0 multi=15.3158 len=2002	44.7153	2002	0.0000	100.0000	2002	445	452	0.3074	46	9.48
k105_136516 flag=1 multi=1.8876 len=1537	14.7319	1537	0.0000	100.0000	1537	105	121	0.3463	15	6.03
k105_136532 flag=1 multi=5.0000 len=1630	8.5080	1630	0.0000	100.0000	1630	69	69	0.4523	9	3.83
k105_49262 flag=1 multi=6.0000 len=37177	10.6506	37177	0.0000	100.0000	37177	1979	1978	0.4784	10	3.94
k105_136537 flag=1 multi=3.0000 len=2990	16.7555	2990	0.0000	100.0000	2990	243	255	0.3429	17	6.63
k105_136540 flag=1 multi=4.0000 len=2167	8.1998	2167	0.0000	97.6927	2117	86	91	0.4697	8	3.78
k105_49271 flag=1 multi=3.0000 len=1639	7.5516	1639	0.0000	100.0000	1639	58	65	0.4574	7	3.97
k105_49277 flag=1 multi=4.0000 len=2024	21.5247	2024	0.0000	100.0000	2024	220	222	0.5067	22	4.48
k105_136555 flag=0 multi=3.9832 len=3865	15.2486	3865	0.0000	100.0000	3865	293	294	0.3938	15	5.70
k105_49286 flag=1 multi=4.0000 len=2469	7.5634	2469	0.0000	100.0000	2469	93	92	0.3901	8	2.83
k105_49295 flag=0 multi=11.0000 len=7538	26.0442	7538	0.0000	100.0000	7538	983	988	0.5588	26	6.84
k105_136579 flag=0 multi=4.6027 len=3133	22.9553	3133	0.0000	99.1701	3107	350	367	0.3311	23	8.53
k105_136612 flag=1 multi=3.9237 len=1795	20.6624	1795	0.0000	100.0000	1795	185	187	0.4976	20	7.28
k105_49324 flag=0 multi=3.9850 len=2109	16.3528	2109	0.0000	100.0000	2109	161	183	0.3423	17	4.50
k105_136618 flag=0 multi=2.9980 len=1578	64.7776	1578	0.0000	100.0000	1578	507	511	0.3716	48	49.54
k105_49339 flag=0 multi=2.9513 len=1543	18.8561	1543	0.0000	100.0000	1543	147	149	0.3202	16	12.47
k105_49355 flag=0 multi=6.9787 len=2920	24.7709	2920	0.0000	100.0000	2920	359	374	0.6187	24	5.92
k105_136642 flag=0 multi=12.3698 len=3464	63.2185	3464	0.0000	100.0000	3464	1081	1097	0.3270	48	45.21
k105_49361 flag=1 multi=2.9393 len=2312	16.6916	2312	0.0000	100.0000	2312	186	201	0.5882	17	5.12
k105_136661 flag=0 multi=10.4418 len=1968	37.4502	1968	0.0000	100.0000	1968	371	369	0.3479	38	10.26
k105_49383 flag=1 multi=2.7210 len=1589	6.9880	1589	0.0000	100.0000	1589	55	56	0.5637	7	2.65
k105_136668 flag=0 multi=10.9377 len=1710	31.0257	1710	0.0000	100.0000	1710	268	268	0.4522	31	6.44
k105_49408 flag=1 multi=3.0000 len=1931	10.2988	1931	0.0000	100.0000	1931	103	102	0.7030	10	3.23
k105_136700 flag=0 multi=4.9747 len=1688	14.0545	1688	0.0000	100.0000	1688	121	116	0.3549	14	6.56
k105_136701 flag=1 multi=4.0000 len=2096	8.4194	2096	0.0000	99.9523	2095	88	89	0.4407	8	3.01
k105_49419 flag=1 multi=4.0000 len=3593	7.5491	3593	0.0000	100.0000	3593	137	134	0.4659	7	3.66
k105_136703 flag=1 multi=3.8088 len=2819	25.4509	2819	0.0000	100.0000	2819	348	371	0.5721	23	11.05
k105_49424 flag=0 multi=20.8119 len=2232	39.2867	2232	0.0000	100.0000	2232	448	442	0.4039	39	10.69
k105_49439 flag=0 multi=2.8430 len=1787	27.3872	1787	0.0000	100.0000	1787	252	242	0.5210	28	9.19
k105_136707 flag=0 multi=9.0000 len=10326	18.5199	10326	0.0000	100.0000	10326	951	967	0.5946	18	5.89
k105_49441 flag=1 multi=4.0000 len=4429	8.6699	4429	0.0000	100.0000	4429	192	194	0.6458	8	3.65
k105_136717 flag=1 multi=4.2132 len=1517	17.9176	1517	0.0000	100.0000	1517	139	132	0.3576	12	14.89
k105_49446 flag=1 multi=3.0000 len=1666	11.4460	1666	0.0000	100.0000	1666	97	95	0.6892	10	4.74
k105_136720 flag=1 multi=3.6912 len=1951	21.0343	1951	0.0000	100.0000	1951	205	206	0.4331	21	5.74
k105_49449 flag=1 multi=3.0000 len=1552	5.3544	1552	0.0000	99.4845	1544	41	43	0.4389	5	2.25
k105_49450 flag=0 multi=3.1840 len=2404	19.1522	2404	0.0000	100.0000	2404	224	242	0.5934	16	10.20
k105_136728 flag=0 multi=6.9809 len=3252	23.1710	3252	0.0000	99.7847	3245	379	382	0.6449	23	5.46
k105_49457 flag=1 multi=3.6762 len=1847	13.8257	1847	0.0000	100.0000	1847	124	130	0.6163	14	5.09
k105_49468 flag=0 multi=10.9542 len=2288	38.9209	2288	0.0000	100.0000	2288	456	447	0.6397	36	12.10
k105_136748 flag=1 multi=4.0000 len=1611	6.3979	1611	0.0000	100.0000	1611	50	53	0.4226	6	2.26
k105_136757 flag=1 multi=3.9163 len=3581	9.5071	3581	0.0000	99.2739	3555	172	173	0.5850	8	7.04
k105_49506 flag=1 multi=1.8999 len=1554	17.4730	1554	0.0000	100.0000	1554	136	137	0.3236	17	5.42
k105_49508 flag=1 multi=2.0000 len=1501	22.2592	1501	0.0000	100.0000	1501	161	174	0.3853	23	4.49
k105_136758 flag=0 multi=5.8673 len=9499	15.1501	9499	0.0000	99.7579	9476	711	719	0.3726	15	5.72
k105_136773 flag=0 multi=9.2802 len=4481	21.3452	4481	0.0000	99.6429	4465	478	476	0.4282	21	7.59
k105_136783 flag=1 multi=4.9004 len=2353	20.1249	2353	0.0000	100.0000	2353	240	238	0.5267	21	5.79
k105_49538 flag=0 multi=4.9063 len=4118	18.3910	4118	0.0000	99.7814	4109	365	397	0.5889	19	5.88
k105_136788 flag=1 multi=1.9931 len=1563	18.5477	1563	0.0000	98.0166	1532	152	140	0.5619	20	8.96
k105_49555 flag=0 multi=5.0000 len=1764	22.3878	1764	0.0000	100.0000	1764	192	203	0.3557	23	5.44
k105_136815 flag=1 multi=3.0000 len=1540	5.5435	1540	0.0000	100.0000	1540	42	43	0.4080	5	2.22
k105_136816 flag=1 multi=5.0000 len=5142	9.5091	5142	0.0000	100.0000	5142	240	247	0.4920	9	4.07
k105_136839 flag=0 multi=14.3194 len=2813	32.6630	2813	0.0000	100.0000	2813	461	461	0.4673	33	7.27
k105_136858 flag=0 multi=67.6846 len=2534	219.5706	2534	0.0000	100.0000	2534	2808	2723	0.3711	243	81.67
k105_49566 flag=1 multi=10.0000 len=34809	19.2073	34809	0.0000	100.0000	34809	3350	3371	0.6097	19	5.40
k105_49568 flag=1 multi=4.0000 len=1698	9.1761	1698	0.0000	100.0000	1698	77	79	0.4303	8	4.39
k105_136870 flag=1 multi=3.0000 len=2441	19.8320	2441	0.0000	100.0000	2441	239	246	0.3120	20	5.56
k105_49570 flag=1 multi=3.7858 len=2612	14.2450	2612	0.0000	100.0000	2612	184	188	0.3772	15	4.14
k105_49571 flag=1 multi=3.0000 len=1976	8.5263	1976	0.0000	100.0000	1976	84	84	0.4304	8	2.67
k105_136900 flag=1 multi=3.0000 len=2695	7.2111	2695	0.0000	100.0000	2695	96	100	0.6375	7	3.59
k105_136905 flag=1 multi=3.3839 len=2822	10.1212	2822	0.0000	100.0000	2822	144	145	0.7208	10	3.99
k105_49586 flag=0 multi=8.0000 len=16538	20.0258	16538	0.0000	100.0000	16538	1666	1674	0.6283	20	5.33
k105_136940 flag=0 multi=3.5780 len=2636	21.2625	2636	0.0000	100.0000	2636	281	280	0.3766	22	5.18
k105_49606 flag=1 multi=4.0000 len=2982	7.5547	2982	0.0000	100.0000	2982	111	113	0.4525	7	3.28
k105_136941 flag=0 multi=5.0000 len=2113	13.9844	2113	0.0000	100.0000	2113	142	153	0.5901	13	5.33
k105_136946 flag=0 multi=18.0070 len=2381	34.7652	2381	0.0000	100.0000	2381	412	419	0.4275	35	8.21
k105_49617 flag=0 multi=62.4236 len=4026	298.6500	4026	0.0000	100.0000	4026	5962	5983	0.3796	245	143.91
k105_49626 flag=1 multi=2.9388 len=2261	6.1367	2261	0.0000	99.3808	2247	71	69	0.5565	6	2.82
k105_136967 flag=0 multi=8.9063 len=1813	21.6553	1813	0.0000	100.0000	1813	204	196	0.5882	19	8.49
k105_49636 flag=0 multi=9.9730 len=2182	24.5536	2182	0.0000	100.0000	2182	266	286	0.6587	24	7.07
k105_49637 flag=0 multi=7.1702 len=2255	19.3876	2255	0.0000	100.0000	2255	200	245	0.6494	18	8.95
k105_49639 flag=0 multi=16.3013 len=2382	53.3203	2382	0.0000	100.0000	2382	640	645	0.6166	53	6.97
k105_136988 flag=0 multi=3.8424 len=2332	14.1364	2332	0.0000	100.0000	2332	164	168	0.5727	14	4.57
k105_49642 flag=0 multi=34.9620 len=9047	67.1547	9047	0.0000	100.0000	9047	3033	3062	0.5147	67	13.03
k105_137010 flag=0 multi=5.7087 len=1619	16.1050	1619	0.0000	100.0000	1619	128	141	0.6539	16	4.42
k105_137011 flag=0 multi=2.1275 len=1619	7.4707	1619	0.0000	100.0000	1619	57	66	0.6384	8	2.42
k105_137012 flag=1 multi=4.0000 len=1742	6.9489	1742	0.0000	100.0000	1742	53	54	0.4538	7	2.34
k105_137030 flag=0 multi=5.9559 len=3508	30.4957	3508	0.0000	100.0000	3508	544	536	0.6334	24	16.73
k105_49643 flag=1 multi=6.0000 len=17539	10.8868	17539	0.0000	99.9601	17532	952	955	0.4792	11	4.17
k105_137049 flag=0 multi=22.9344 len=1507	162.5873	1507	0.0000	100.0000	1507	1211	1212	0.3384	191	73.96
k105_49663 flag=1 multi=5.5614 len=2043	18.7719	2043	0.0000	100.0000	2043	186	202	0.6384	18	6.32
k105_49672 flag=1 multi=2.9559 len=2325	6.7325	2325	0.0000	100.0000	2325	79	78	0.4764	6	3.17
k105_49675 flag=1 multi=2.9010 len=1540	15.8084	1540	0.0000	100.0000	1540	118	130	0.5969	16	4.62
k105_137081 flag=1 multi=3.0000 len=1962	8.3099	1962	0.0000	100.0000	1962	81	81	0.5533	8	3.90
k105_137083 flag=1 multi=2.9768 len=3036	8.4634	3036	0.0000	100.0000	3036	129	130	0.6183	8	2.91
k105_49691 flag=0 multi=8.8203 len=5270	19.1099	5270	0.0000	100.0000	5270	505	508	0.6188	19	5.38
k105_137089 flag=0 multi=6.5657 len=1597	19.3081	1597	0.0000	100.0000	1597	159	155	0.5966	21	5.93
k105_137090 flag=1 multi=4.0000 len=2075	9.8834	2075	0.0000	100.0000	2075	101	106	0.4706	9	4.42
k105_137094 flag=1 multi=3.0791 len=3201	14.9519	3201	0.0000	99.8126	3195	234	242	0.4635	15	6.52
k105_49699 flag=1 multi=5.8529 len=4661	15.2763	4661	0.0000	100.0000	4661	351	364	0.5679	16	4.28
k105_137099 flag=1 multi=3.0000 len=1780	6.8287	1780	0.0000	100.0000	1780	58	63	0.4417	7	2.56
k105_49702 flag=0 multi=2.7774 len=1767	17.7442	1767	0.0000	100.0000	1767	157	156	0.3419	18	5.85
k105_49708 flag=0 multi=5.0000 len=1736	15.3105	1736	0.0000	100.0000	1736	126	138	0.3442	14	6.75
k105_137117 flag=1 multi=4.0000 len=1862	5.8888	1862	0.0000	98.1203	1827	55	55	0.6098	6	3.03
k105_49725 flag=1 multi=4.0000 len=3679	14.0272	3679	0.0000	100.0000	3679	248	265	0.3257	14	5.72
k105_137123 flag=1 multi=4.0000 len=3253	6.5168	3253	0.0000	100.0000	3253	108	108	0.6439	6	2.48
k105_137128 flag=0 multi=4.4762 len=1762	25.4086	1762	0.0000	100.0000	1762	223	229	0.3597	26	7.64
k105_137140 flag=1 multi=1.9542 len=1919	8.9734	1919	0.0000	100.0000	1919	87	86	0.6925	9	3.14
k105_49743 flag=1 multi=3.5593 len=2499	18.4762	2499	0.0000	100.0000	2499	233	231	0.4792	19	4.81
k105_137148 flag=0 multi=2.8611 len=2006	13.1630	2006	0.0000	100.0000	2006	135	133	0.4956	12	5.28
k105_49745 flag=1 multi=4.0000 len=3471	11.0542	3471	0.0000	99.5102	3454	189	193	0.3112	10	4.22
k105_49746 flag=0 multi=6.5411 len=4097	16.2707	4097	0.0000	100.0000	4097	331	336	0.5542	16	5.04
k105_49748 flag=1 multi=3.1150 len=4469	13.5426	4469	0.0000	100.0000	4469	291	311	0.3291	13	4.15
k105_49754 flag=1 multi=3.0000 len=1653	7.5045	1653	0.0000	95.7048	1582	62	62	0.2749	8	3.12
k105_137169 flag=1 multi=3.9667 len=5599	14.8394	5599	0.0000	98.8212	5533	423	415	0.6348	14	7.00
k105_49759 flag=0 multi=2.9949 len=4052	11.5558	4052	0.0000	100.0000	4052	229	245	0.6546	12	3.32
k105_49764 flag=0 multi=2.9012 len=4153	12.9066	4153	0.0000	100.0000	4153	264	272	0.3058	13	4.21
k105_137187 flag=1 multi=2.9261 len=2026	7.6106	2026	0.0000	100.0000	2026	74	83	0.7484	7	2.71
k105_137205 flag=1 multi=2.0000 len=1586	8.4187	1586	0.0000	100.0000	1586	66	68	0.6379	9	3.18
k105_137217 flag=1 multi=3.0000 len=1726	6.8615	1726	0.0000	99.1889	1712	61	58	0.6112	7	2.59
k105_137226 flag=1 multi=3.0000 len=1788	9.3423	1788	0.0000	100.0000	1788	82	86	0.4258	9	4.71
k105_137227 flag=1 multi=2.9414 len=2154	53.9146	2154	0.0000	100.0000	2154	572	579	0.3502	39	53.84
k105_137228 flag=0 multi=2.8923 len=2054	26.4153	2054	0.0000	100.0000	2054	258	285	0.2820	27	9.82
k105_49789 flag=0 multi=7.6714 len=20133	17.0303	20133	0.0000	100.0000	20133	1710	1722	0.6710	16	5.95
k105_137241 flag=1 multi=3.0000 len=2616	12.2435	2616	0.0000	100.0000	2616	159	163	0.3212	12	4.02
k105_49793 flag=0 multi=9.6029 len=3900	25.2774	3900	0.0000	100.0000	3900	488	491	0.3798	25	5.94
k105_137249 flag=1 multi=4.0000 len=2339	7.6225	2339	0.0000	100.0000	2339	88	90	0.3999	7	3.53
k105_137255 flag=1 multi=7.0000 len=7326	11.2805	7326	0.0000	100.0000	7326	414	412	0.4633	11	4.10
k105_137259 flag=1 multi=3.0000 len=2120	7.0953	2120	0.0000	100.0000	2120	75	76	0.5573	7	3.12
k105_137261 flag=1 multi=3.0000 len=2889	5.8435	2889	0.0000	100.0000	2889	84	85	0.4198	6	2.46
k105_137268 flag=1 multi=2.7336 len=2061	14.0369	2061	0.0000	100.0000	2061	139	151	0.5992	14	7.37
k105_49835 flag=1 multi=2.0000 len=2257	9.0394	2257	0.0000	100.0000	2257	102	102	0.3857	9	3.61
k105_49852 flag=1 multi=2.0000 len=1544	6.0745	1544	0.0000	100.0000	1544	50	46	0.3900	6	2.65
k105_49855 flag=1 multi=4.8033 len=1696	16.3856	1696	0.0000	100.0000	1696	139	137	0.2797	17	5.01
k105_49858 flag=1 multi=5.0000 len=7300	9.8622	7300	0.0000	99.9589	7297	359	369	0.6429	10	4.13
k105_137317 flag=1 multi=4.0000 len=2308	7.8102	2308	0.0000	100.0000	2308	89	90	0.4412	8	3.08
k105_137330 flag=1 multi=1.8319 len=1640	6.4037	1640	0.0000	96.6463	1585	53	53	0.4468	7	2.56
k105_137337 flag=0 multi=3.9687 len=1830	8.3191	1830	0.0000	96.8852	1773	77	76	0.4677	8	4.18
k105_49885 flag=1 multi=3.0000 len=3701	15.7460	3701	0.0000	99.1894	3671	284	288	0.3409	16	5.24
